ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,1st Round,3,Granollers M.,Hanescu V.,35,57,1090,789,6,7,6,3,6,1,,,,,2,1,Completed,2.25,1.57,2.15,1.65,2.2,1.62,2.16,1.78,2.2,1.67,2.35,1.78,2.22,1.64
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,1st Round,3,Anderson K.,Janowicz J.,26,24,1295,1404,7,5,7,6,,,,,,,2,0,Completed,1.61,2.2,1.6,2.25,1.62,2.2,1.74,2.23,1.62,2.25,1.74,2.45,1.61,2.27
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,1st Round,3,Melzer J.,Huta Galung J.,36,177,1075,283,1,6,6,3,6,2,,,,,2,1,Completed,1.53,2.37,1.55,2.35,1.5,2.5,1.72,2.26,1.53,2.5,1.72,2.55,1.57,2.35
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,1st Round,3,Montanes A.,Monfils G.,83,105,605,515,6,2,2,6,6,4,,,,,2,1,Completed,2.75,1.4,2.35,1.55,2.38,1.53,2.6,1.56,2.38,1.57,2.75,1.61,2.46,1.53
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,1st Round,3,Monaco J.,Klizan M.,20,28,1740,1205,6,4,6,0,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.5,2.5,1.64,2.41,1.57,2.38,1.64,2.68,1.56,2.39
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,1st Round,3,Almagro N.,Goffin D.,12,64,2450,732,2,6,6,1,6,3,,,,,2,1,Completed,1.14,5.5,1.15,5,1.17,4.5,1.17,5.83,1.14,5.5,1.2,7,1.16,5.19
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,1st Round,3,Gulbis E.,Isner J.,56,23,791,1600,4,6,6,2,6,3,,,,,2,1,Completed,1.44,2.62,1.5,2.5,1.44,2.62,1.45,2.99,1.44,2.75,1.5,3,1.44,2.72
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Tipsarevic J.,34,10,1112,3000,7,6,6,1,,,,,,,2,0,Completed,2,1.72,2,1.75,2,1.73,2.11,1.82,2.1,1.73,2.22,1.83,2.04,1.75
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,2nd Round,3,Gasquet R.,Paire B.,9,33,3230,1120,6,1,3,6,6,1,,,,,2,1,Completed,1.18,4.5,1.2,4.25,1.17,4.5,1.22,4.85,1.2,4.5,1.22,5.7,1.19,4.46
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Andujar P.,21,96,1670,540,6,2,2,6,7,6,,,,,2,1,Completed,1.4,2.75,1.4,2.8,1.4,2.75,1.43,3.05,1.44,2.75,1.45,3.1,1.41,2.82
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,2nd Round,3,Tsonga J.W.,Davydenko N.,8,41,3695,950,7,6,6,2,,,,,,,2,0,Completed,1.28,3.5,1.3,3.3,1.29,3.5,1.32,3.77,1.29,3.5,1.38,4.1,1.32,3.31
23,Monte Carlo,Monte Carlo Masters,4/16/13,Masters 1000,Outdoor,Clay,2nd Round,3,Del Potro J.M.,Dolgopolov O.,7,22,4750,1635,1,6,6,4,6,3,,,,,2,1,Completed,1.16,5,1.2,4.25,1.17,4.5,1.2,5.3,1.2,4.5,1.22,5.7,1.19,4.57
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Berdych T.,Granollers M.,6,35,5015,1090,7,5,6,4,,,,,,,2,0,Completed,1.1,7,1.1,6.5,1.11,6,1.13,7.11,1.1,7,1.15,7.6,1.11,6.53
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Nieminen J.,Raonic M.,49,15,860,2225,6,3,1,6,7,6,,,,,2,1,Completed,3.4,1.3,3.05,1.35,3.25,1.33,3.31,1.38,3.25,1.33,3.56,1.38,3.22,1.34
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Mayer F.,Bautista R.,30,59,1195,784,5,7,6,4,6,4,,,,,2,1,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.07,1.85,2.25,1.62,2.34,1.85,2.18,1.66
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Cilic M.,Anderson K.,11,26,2675,1295,6,2,6,3,,,,,,,2,0,Completed,1.36,3,1.35,3,1.33,3.25,1.37,3.4,1.4,2.88,1.42,3.4,1.38,2.96
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Matosevic M.,5,54,6385,827,6,1,6,2,,,,,,,2,0,Completed,1.01,26,1.01,15,,21,1.01,29.16,1.01,15,1.02,48.25,1.01,21.86
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Fognini F.,Ramos A.,32,67,1135,705,6,3,7,5,,,,,,,2,0,Completed,1.72,2,1.8,1.95,1.73,2,1.93,1.97,1.8,2,1.97,2.1,1.79,1.99
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Wawrinka S.,Montanes A.,17,83,2005,605,6,1,6,1,,,,,,,2,0,Completed,1.16,5,1.15,5,1.17,4.5,1.2,5.23,1.17,5,1.2,5.7,1.17,4.83
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Youzhny M.,1,27,12500,1220,4,6,6,1,6,4,,,,,2,1,Completed,1.06,10,1.06,8,1.06,8,1.08,9.65,1.06,8.5,1.08,11,1.06,8.99
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Melzer J.,Almagro N.,36,12,1075,2450,6,4,6,2,,,,,,,2,0,Completed,5.5,1.14,4.5,1.18,4.33,1.2,6.2,1.16,5.5,1.14,6.2,1.2,5.02,1.17
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Monaco J.,Gulbis E.,20,56,1740,791,6,0,3,6,6,3,,,,,2,1,Completed,2,1.72,2.08,1.7,2,1.73,2.09,1.83,2.2,1.67,2.2,1.9,2.03,1.76
23,Monte Carlo,Monte Carlo Masters,4/17/13,Masters 1000,Outdoor,Clay,2nd Round,3,Murray A.,Roger-Vasselin E.,2,81,8750,613,6,1,6,4,,,,,,,2,0,Completed,1.06,10,1.06,8,1.06,8,1.1,8.6,1.07,8,1.1,11,1.07,8.66
23,Monte Carlo,Monte Carlo Masters,4/18/13,Masters 1000,Outdoor,Clay,3rd Round,3,Fognini F.,Berdych T.,32,6,1135,5015,6,4,6,2,,,,,,,2,0,Completed,4,1.22,4.25,1.2,3.75,1.25,4.26,1.27,4,1.22,4.95,1.27,4.06,1.23
23,Monte Carlo,Monte Carlo Masters,4/18/13,Masters 1000,Outdoor,Clay,3rd Round,3,Tsonga J.W.,Melzer J.,8,36,3695,1075,6,3,6,0,,,,,,,2,0,Completed,1.2,4.33,1.22,4,1.22,4.33,1.22,5.01,1.22,4.33,1.25,5.2,1.21,4.33
23,Monte Carlo,Monte Carlo Masters,4/18/13,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Kohlschreiber P.,5,21,6385,1670,6,2,6,4,,,,,,,2,0,Completed,1.01,26,1.01,15,1.02,15,1.02,25.5,1.01,15,1.02,31,1.01,17.46
23,Monte Carlo,Monte Carlo Masters,4/18/13,Masters 1000,Outdoor,Clay,3rd Round,3,Dimitrov G.,Mayer F.,34,30,1112,1195,6,2,6,4,,,,,,,2,0,Completed,1.3,3.4,1.3,3.3,1.33,3.4,1.35,3.55,1.33,3.25,1.37,3.8,1.32,3.3
23,Monte Carlo,Monte Carlo Masters,4/18/13,Masters 1000,Outdoor,Clay,3rd Round,3,Gasquet R.,Cilic M.,9,11,3230,2675,7,5,6,4,,,,,,,2,0,Completed,1.57,2.25,1.55,2.35,1.62,2.25,1.68,2.36,1.62,2.25,1.68,2.5,1.6,2.3
23,Monte Carlo,Monte Carlo Masters,4/18/13,Masters 1000,Outdoor,Clay,3rd Round,3,Wawrinka S.,Murray A.,17,2,2005,8750,6,1,6,2,,,,,,,2,0,Completed,2.75,1.4,2.8,1.4,3,1.4,3.02,1.45,3,1.36,3.4,1.45,2.89,1.4
23,Monte Carlo,Monte Carlo Masters,4/18/13,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Monaco J.,1,20,12500,1740,4,6,6,2,6,2,,,,,2,1,Completed,1.1,7,1.11,5.75,1.1,7,1.12,7.65,1.1,6.5,1.13,8,1.1,6.8
23,Monte Carlo,Monte Carlo Masters,4/18/13,Masters 1000,Outdoor,Clay,3rd Round,3,Nieminen J.,Del Potro J.M.,49,7,860,4750,6,4,4,6,7,6,,,,,2,1,Completed,6.5,1.11,6,1.11,6,1.12,6.08,1.17,6,1.13,6.6,1.17,5.9,1.13
23,Monte Carlo,Monte Carlo Masters,4/19/13,Masters 1000,Outdoor,Clay,Quarterfinals,3,Tsonga J.W.,Wawrinka S.,8,17,3695,2005,2,6,6,3,6,4,,,,,2,1,Completed,2,1.72,2,1.75,2,1.8,2.12,1.83,2,1.8,2.12,1.87,2,1.78
23,Monte Carlo,Monte Carlo Masters,4/19/13,Masters 1000,Outdoor,Clay,Quarterfinals,3,Nadal R.,Dimitrov G.,5,34,6385,1112,6,2,2,6,6,4,,,,,2,1,Completed,1.02,17,1.02,12,1.02,13,1.04,16.75,1.02,13,1.04,21,1.02,14.14
23,Monte Carlo,Monte Carlo Masters,4/19/13,Masters 1000,Outdoor,Clay,Quarterfinals,3,Fognini F.,Gasquet R.,32,9,1135,3230,7,6,6,2,,,,,,,2,0,Completed,3.25,1.36,3.3,1.3,3.5,1.3,3.43,1.38,3.5,1.29,3.7,1.38,3.33,1.32
23,Monte Carlo,Monte Carlo Masters,4/19/13,Masters 1000,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Nieminen J.,1,49,12500,860,6,4,6,3,,,,,,,2,0,Completed,1.11,6.5,1.11,6,1.12,6,1.15,6.69,1.13,6,1.15,8.7,1.11,6.51
23,Monte Carlo,Monte Carlo Masters,4/20/13,Masters 1000,Outdoor,Clay,Semifinals,3,Nadal R.,Tsonga J.W.,5,8,6385,3695,6,3,7,6,,,,,,,2,0,Completed,1.1,7,1.11,5.9,1.11,6.5,1.12,7.79,1.13,6,1.13,8.5,1.1,6.85
23,Monte Carlo,Monte Carlo Masters,4/20/13,Masters 1000,Outdoor,Clay,Semifinals,3,Djokovic N.,Fognini F.,1,32,12500,1135,6,2,6,1,,,,,,,2,0,Completed,1.12,6,1.13,5.5,1.12,6,1.17,6.16,1.14,5.5,1.17,6.7,1.13,5.84
23,Monte Carlo,Monte Carlo Masters,4/21/13,Masters 1000,Outdoor,Clay,The Final,3,Djokovic N.,Nadal R.,1,5,12500,6385,6,2,7,6,,,,,,,2,0,Completed,2.87,1.4,2.65,1.45,2.75,1.44,2.97,1.46,2.75,1.44,3,1.5,2.76,1.44
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Dodig I.,Bedene A.,56,82,768,614,6,7,6,3,6,2,,,,,2,1,Completed,2.2,1.61,2.15,1.65,2.2,1.62,2.37,1.65,2.38,1.57,2.38,1.86,2.22,1.64
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Kuznetsov An.,Sijsling I.,73,70,672,682,6,1,6,3,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.67,2.1,1.65,2.37,1.57,2.38,1.67,2.4,1.6,2.29
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Lorenzi P.,Rufin G.,61,88,746,576,6,4,6,2,,,,,,,2,0,Completed,1.72,2,1.75,2,1.73,2,1.87,2.02,1.67,2.2,1.98,2.25,1.76,2.02
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Carreno-Busta P.,Haase R.,256,71,180,680,6,1,2,6,7,6,,,,,2,1,Completed,1.9,1.8,1.9,1.85,2.1,1.67,1.94,1.94,2.2,1.67,2.25,1.94,1.98,1.79
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Gulbis E.,Stepanek R.,53,45,836,880,7,6,6,2,,,,,,,2,0,Completed,1.22,4,1.22,4,1.25,3.75,1.26,4.3,1.22,4,1.27,5.1,1.23,4.03
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Tursunov D.,Istomin D.,66,49,719,865,6,3,6,4,,,,,,,2,0,Completed,2,1.72,2.08,1.7,,,2.1,1.81,2.1,1.73,2.2,1.84,2.11,1.7
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Olaso G.,Granollers G.,309,280,137,164,6,4,1,6,6,4,,,,,2,1,Completed,1.57,2.25,1.7,2.08,1.62,2.2,1.71,2.24,1.62,2.25,1.77,2.38,1.63,2.23
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Montanes A.,Berankis R.,80,69,630,698,6,4,6,3,,,,,,,2,0,Completed,1.4,2.75,1.5,2.5,1.5,2.5,1.48,2.84,1.57,2.38,1.59,3.15,1.49,2.58
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Davydenko N.,Carballes Baena R.,41,296,950,147,6,1,6,4,,,,,,,2,0,Completed,1.08,8,1.08,7,1.1,6.5,1.1,8.33,1.07,8,1.1,9,1.08,7.53
24,Barcelona,Open Banco Sabadell ,4/22/13,ATP500,Outdoor,Clay,1st Round,3,Andujar P.,Zemlja G.,93,52,565,836,6,7,7,6,6,2,,,,,2,1,Completed,1.33,3.25,1.4,2.8,1.44,2.62,1.38,3.3,1.4,2.88,1.5,3.75,1.39,2.93
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,1st Round,3,Berlocq C.,Gimeno-Traver D.,63,51,740,837,7,5,6,4,,,,,,,2,0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.54,2.62,1.53,2.5,1.61,2.78,1.49,2.57
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,1st Round,3,Roger-Vasselin E.,Hajek J.,74,95,666,558,6,2,6,7,6,2,,,,,2,1,Completed,1.72,2,1.85,1.9,1.8,1.91,1.87,2.02,1.9,1.9,1.94,2.18,1.8,1.96
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,1st Round,3,Tomic B.,De Schepper K.,47,102,875,530,6,4,4,6,6,2,,,,,2,1,Completed,1.3,3.4,1.35,3,1.36,3,1.36,3.42,1.36,3,1.67,3.45,1.36,3.01
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,1st Round,3,Robredo T.,Lopez M.,43,,930,,2,6,6,2,6,2,,,,,2,1,Completed,1.14,5.5,1.15,5,1.17,4.5,1.19,5.3,1.17,5,1.2,6.4,1.16,5.07
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,1st Round,3,Kavcic B.,Falla A.,84,65,608,726,6,3,6,0,,,,,,,2,0,Completed,2.25,1.57,2,1.75,2.1,1.67,2.12,1.79,2.2,1.67,2.4,1.79,2.13,1.68
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,1st Round,3,Ramos A.,Struff J.L.,64,121,730,458,6,4,7,6,,,,,,,2,0,Completed,1.11,6.5,1.11,6,1.17,4.5,1.17,5.85,1.14,5.5,1.18,8.2,1.13,5.68
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,2nd Round,3,Gulbis E.,Verdasco F.,53,35,836,1095,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.4,2.8,1.44,2.62,1.56,2.62,1.4,2.88,1.56,3.45,1.42,2.79
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Kuznetsov An.,21,73,1690,672,6,3,6,7,7,6,,,,,2,1,Completed,1.5,2.5,1.55,2.35,1.5,2.5,1.57,2.57,1.53,2.5,1.58,2.6,1.52,2.47
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,2nd Round,3,Berdych T.,Davydenko N.,6,41,4760,950,3,6,7,5,6,4,,,,,2,1,Completed,1.4,2.75,1.4,2.8,1.36,3,1.45,3,1.36,3,1.48,3.13,1.4,2.88
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,2nd Round,3,Chardy J.,Lorenzi P.,26,61,1296,746,6,2,6,4,,,,,,,2,0,Completed,1.72,2,1.75,2,1.73,2,1.81,2.1,1.8,2,1.83,2.1,1.78,1.99
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,2nd Round,3,Nishikori K.,Olaso G.,15,309,2135,137,6,1,6,3,,,,,,,2,0,Completed,1.1,7,1.11,6,1.12,5.5,1.11,8.04,1.14,5.5,1.15,8.2,1.11,6.3
24,Barcelona,Open Banco Sabadell ,4/23/13,ATP500,Outdoor,Clay,2nd Round,3,Bellucci T.,Carreno-Busta P.,44,256,917,180,6,7,6,3,7,5,,,,,2,1,Completed,1.57,2.25,1.7,2.05,1.73,2,1.75,2.21,1.67,2.2,1.75,2.52,1.67,2.15
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Robredo T.,Dimitrov G.,43,28,930,1272,7,5,6,1,,,,,,,2,0,Completed,2.62,1.44,2.5,1.5,2.62,1.44,2.52,1.59,2.63,1.5,2.75,1.65,2.48,1.52
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Raonic M.,Roger-Vasselin E.,13,74,2225,666,6,4,6,2,,,,,,,2,0,Completed,1.2,4.33,1.25,3.75,1.29,3.5,1.29,4.05,1.22,4,1.29,4.45,1.24,3.98
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Klizan M.,Montanes A.,31,80,1205,630,6,3,6,4,,,,,,,2,0,Completed,1.83,1.83,1.85,1.9,1.73,2,2.04,1.87,1.8,2,2.04,2,1.88,1.87
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Tursunov D.,Ferrer D.,66,4,719,6970,7,5,3,6,6,1,,,,,2,1,Completed,19,1.02,12,1.02,13,1.02,20,1.03,11,1.03,26,1.03,15.22,1.02
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Monaco J.,Tomic B.,20,47,1785,875,6,0,6,2,,,,,,,2,0,Completed,1.28,3.5,1.3,3.3,1.3,3.4,1.33,3.65,1.25,3.75,1.34,4.12,1.28,3.6
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Granollers M.,Kavcic B.,36,84,1090,608,6,3,6,1,,,,,,,2,0,Completed,1.44,2.62,1.5,2.5,1.44,2.62,1.52,2.73,1.5,2.63,1.53,2.8,1.48,2.6
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Nadal R.,Berlocq C.,5,63,5985,740,6,4,6,2,,,,,,,2,0,Completed,1.01,21,1.01,15,1.01,17,1.03,17.5,1.01,15,1.03,31,1.02,16.4
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Paire B.,Andujar P.,33,93,1145,565,6,4,5,7,6,3,,,,,2,1,Completed,1.83,1.83,1.9,1.85,1.8,1.91,1.98,1.93,1.9,1.9,1.98,2.1,1.86,1.89
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Almagro N.,Dodig I.,12,56,2450,768,6,1,7,5,,,,,,,2,0,Completed,1.08,8,1.08,7,1.06,8,1.11,8.04,1.07,8,1.12,8.5,1.09,7.43
24,Barcelona,Open Banco Sabadell ,4/24/13,ATP500,Outdoor,Clay,2nd Round,3,Ramos A.,Janowicz J.,64,25,730,1404,4,6,6,2,6,3,,,,,2,1,Completed,1.44,2.62,1.45,2.65,1.44,2.62,1.47,2.93,1.44,2.75,1.53,2.93,1.46,2.65
24,Barcelona,Open Banco Sabadell ,4/25/13,ATP500,Outdoor,Clay,3rd Round,3,Bellucci T.,Tursunov D.,44,66,917,719,4,6,6,1,6,3,,,,,2,1,Completed,1.66,2.1,1.65,2.15,1.73,2,1.59,2.53,1.67,2.2,1.8,2.53,1.67,2.17
24,Barcelona,Open Banco Sabadell ,4/25/13,ATP500,Outdoor,Clay,3rd Round,3,Monaco J.,Chardy J.,20,26,1785,1296,6,0,7,6,,,,,,,2,0,Completed,1.18,4.5,1.22,4,1.25,3.75,1.23,4.77,1.2,4.5,1.26,4.77,1.22,4.19
24,Barcelona,Open Banco Sabadell ,4/25/13,ATP500,Outdoor,Clay,3rd Round,3,Almagro N.,Granollers M.,12,36,2450,1090,6,3,6,4,,,,,,,2,0,Completed,1.16,5,1.2,4.25,1.14,5,1.2,5.16,1.17,5,1.2,6.4,1.17,4.89
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,3rd Round,3,Kohlschreiber P.,Klizan M.,21,31,1690,1205,1,6,7,6,7,6,,,,,2,1,Completed,1.61,2.2,1.75,2,1.62,2.2,1.83,2.1,1.73,2.1,1.83,2.32,1.71,2.09
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,3rd Round,3,Nadal R.,Paire B.,5,33,5985,1145,7,6,6,2,,,,,,,2,0,Completed,1.01,26,1.01,15,1.01,17,1.01,25.99,1.01,15,1.02,31,1.01,18.04
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,3rd Round,3,Ramos A.,Nishikori K.,64,15,730,2135,6,4,7,6,,,,,,,2,0,Completed,2.5,1.5,2.5,1.5,2.5,1.5,2.62,1.56,2.5,1.53,2.82,1.59,2.5,1.52
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,3rd Round,3,Raonic M.,Gulbis E.,13,53,2225,836,6,2,7,6,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.62,2.2,1.56,2.61,1.57,2.38,1.63,2.61,1.57,2.36
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,3rd Round,3,Robredo T.,Berdych T.,43,6,930,4760,3,6,7,6,6,3,,,,,2,1,Completed,2.75,1.4,3,1.35,2.75,1.4,2.92,1.47,2.88,1.4,3,1.47,2.84,1.41
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,Quarterfinals,3,Kohlschreiber P.,Bellucci T.,21,44,1690,917,,,,,,,,,,,,,Walkover,1.61,2.2,1.6,2.25,1.73,2,1.73,2.25,1.67,2.2,1.74,2.28,1.68,2.13
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,Quarterfinals,3,Almagro N.,Monaco J.,12,20,2450,1785,6,3,7,5,,,,,,,2,0,Completed,1.57,2.25,1.55,2.35,1.57,2.25,1.64,2.45,1.57,2.38,1.64,2.5,1.58,2.34
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,Quarterfinals,3,Nadal R.,Ramos A.,5,64,5985,730,6,3,6,0,,,,,,,2,0,Completed,1.01,26,1.01,11.5,1.02,13,1.03,21,1.02,13,1.03,31,1.02,17.02
24,Barcelona,Open Banco Sabadell ,4/26/13,ATP500,Outdoor,Clay,Quarterfinals,3,Raonic M.,Robredo T.,13,43,2225,930,6,7,6,3,7,6,,,,,2,1,Completed,1.36,3,1.4,2.8,1.44,2.62,1.43,3.14,1.44,2.75,1.5,3.14,1.43,2.79
24,Barcelona,Open Banco Sabadell ,4/27/13,ATP500,Outdoor,Clay,Semifinals,3,Almagro N.,Kohlschreiber P.,12,21,2450,1690,6,2,6,1,,,,,,,2,0,Completed,1.2,4.33,1.2,4.25,1.25,4,1.25,4.51,1.22,4,1.27,5.1,1.22,4.23
24,Barcelona,Open Banco Sabadell ,4/27/13,ATP500,Outdoor,Clay,Semifinals,3,Nadal R.,Raonic M.,5,13,5985,2225,6,4,6,0,,,,,,,2,0,Completed,1.06,10,1.04,9,1.05,10,1.09,9.6,1.06,9,1.09,11.35,1.06,9.02
24,Barcelona,Open Banco Sabadell ,4/28/13,ATP500,Outdoor,Clay,The Final,3,Nadal R.,Almagro N.,5,12,5985,2450,6,4,6,3,,,,,,,2,0,Completed,1.08,8,1.08,7,1.06,8.5,1.1,8.74,1.07,8,1.11,8.74,1.09,7.47
25,Bucharest,BRD Nastase Tiriac Trophy,4/22/13,ATP250,Outdoor,Clay,1st Round,3,Brands D.,Ito T.,67,110,709,499,6,3,6,4,,,,,,,2,0,Completed,1.16,5,1.15,5,1.2,4.33,1.18,5.55,1.17,4.5,1.2,6.1,1.17,4.85
25,Bucharest,BRD Nastase Tiriac Trophy,4/22/13,ATP250,Outdoor,Clay,1st Round,3,Goffin D.,Ungur A.,62,134,742,412,6,3,6,1,,,,,,,2,0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.59,2.5,1.57,2.38,1.59,2.88,1.5,2.51
25,Bucharest,BRD Nastase Tiriac Trophy,4/22/13,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Matosevic M.,46,50,880,852,7,6,6,3,,,,,,,2,0,Completed,1.66,2.1,1.75,2,1.8,1.91,1.74,2.2,1.73,2.1,1.83,2.32,1.75,2.03
25,Bucharest,BRD Nastase Tiriac Trophy,4/23/13,ATP250,Outdoor,Clay,1st Round,3,Kamke T.,Mathieu P.H.,78,75,641,658,6,1,6,3,,,,,,,2,0,Completed,2,1.72,1.9,1.85,1.91,1.8,2.07,1.83,1.9,1.9,2.1,1.9,1.96,1.8
25,Bucharest,BRD Nastase Tiriac Trophy,4/23/13,ATP250,Outdoor,Clay,1st Round,3,Nieminen J.,Donskoy E.,39,77,995,643,1,6,6,4,7,6,,,,,2,1,Completed,1.22,4,1.22,4,1.25,3.75,1.26,4.25,1.22,4,1.26,4.6,1.22,4.08
25,Bucharest,BRD Nastase Tiriac Trophy,4/23/13,ATP250,Outdoor,Clay,1st Round,3,Mayer F.,Cipolla F.,29,133,1260,414,6,0,7,6,,,,,,,2,0,Completed,1.3,3.4,1.35,3,1.33,3.25,1.37,3.35,1.29,3.5,1.37,3.6,1.32,3.32
25,Bucharest,BRD Nastase Tiriac Trophy,4/23/13,ATP250,Outdoor,Clay,1st Round,3,Stakhovsky S.,Pospisil J.,98,350,546,115,6,2,6,2,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.57,2.25,1.63,2.4,1.53,2.5,1.63,2.6,1.53,2.43
